IRIweek,SKU#,sales,lagsales,ARSP,APP,ARP,APC,brand,form,formula,size,display,feature,month,season
614,103,3,1,1.182,1.29,1.29,0,PRL,S,UN,MD,0,0,6,winter
614,104,0,0,3.99,0,0,0,SNG,B,RG,XL,7,0,6,winter
614,106,0,2,1.985,0,0,0,SNG,B,RG,SM,0,0,6,winter
614,107,33,3,3.38,2.19,3.39,1.2,SNG,B,RG,MD,4,0,6,winter
614,108,0,2,4.078,0,0,0,SNG,B,RG,LR,0,0,6,winter
614,111,25,7,3.38,2.19,3.39,1.2,SNG,B,LT,MD,4,0,6,winter
614,112,0,2,4.078,0,0,0,SNG,B,LT,LR,4,0,6,winter
614,114,1,1,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,6,winter
614,115,1,1,2.875,2.19,2.99,0.8,SNG,S,RG,MD,0,0,6,winter
614,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,6,winter
614,118,4,0,2.74,2.19,2.99,0.8,SNG,S,LT,MD,0,1,6,winter
614,124,8,4,2.258,1.99,2.29,0.3,STP,B,RG,MD,0,0,6,winter
614,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,6,winter
614,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,6,winter
614,130,5,3,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,6,winter
614,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,6,winter
615,16,0,2,1.19,0,0,0,ARM,S,RG,SM,0,0,6,winter
615,17,2,0,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,6,winter
615,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,6,winter
615,20,1,2,6.178,4.99,6.29,1.3,BNC,S,RG,XL,0,0,6,winter
615,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,0,6,winter
615,25,2,1,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,6,winter
615,26,1,0,2.818,2.89,2.89,0,BNC,S,ST,MD,2,0,6,winter
615,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,0,6,winter
615,29,0,1,2.821,0,0,0,BNC,S,UN,MD,0,4,6,winter
615,30,0,1,0.99,0,0,0,CLF,S,RG,SM,0,0,6,winter
615,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,6,winter
615,32,0,0,1.79,0,0,0,CLF,S,RG,MD,0,0,6,winter
615,34,1,1,5.218,4.49,5.39,0.9,DWN,B,RG,XL,7,0,6,winter
615,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,6,winter
615,36,0,1,1.79,0,0,0,DWN,B,RG,SM,0,0,6,winter
615,37,0,1,3.19,0,0,0,DWN,B,RG,MD,0,0,6,winter
615,38,9,1,4.39,3.49,4.39,0.9,DWN,B,RG,LR,4,0,6,winter
615,39,0,0,5.166,0,0,0,DWN,B,LT,XL,7,0,6,winter
615,40,1,0,1.767,1.79,1.79,0,DWN,B,LT,SM,0,0,6,winter
615,41,0,0,3.19,0,0,0,DWN,B,LT,MD,4,0,6,winter
615,42,9,1,4.362,3.49,4.39,0.9,DWN,B,LT,LR,4,0,6,winter
615,44,6,7,2.743,2.49,2.69,0.2,DWN,F,RG,SM,4,0,6,winter
615,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,6,winter
615,46,4,3,2.743,2.49,2.69,0.2,DWN,F,LT,SM,4,0,6,winter
615,50,1,3,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,6,winter
615,51,2,0,2.848,2.99,2.99,0,DWN,S,RG,MD,4,0,6,winter
615,53,0,1,2.848,0,0,0,DWN,S,LT,MD,4,0,6,winter
615,61,0,2,1.378,0,0,0,FNT,B,RG,SM,0,0,6,winter
615,62,8,3,2.509,2.29,2.29,0,FNT,B,RG,MD,0,0,6,winter
615,63,0,0,3.457,0,0,0,FNT,B,RG,LR,0,0,6,winter
615,65,1,1,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,3,6,winter
615,66,1,1,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,6,winter
615,72,0,0,1.928,0,0,0,GEN,S,UN,LR,0,0,6,winter
615,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,6,winter
615,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,6,winter
615,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,6,winter
615,88,0,1,1.19,0,0,0,PRL,L,RG,XL,0,0,6,winter
615,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,6,winter
615,91,2,3,4.184,3.99,3.99,0,PRL,L,RG,XL,0,0,6,winter
615,93,0,1,1.105,0,0,0,PRL,L,RG,MD,0,0,6,winter
615,95,1,1,3.378,3.19,3.19,0,PRL,S,RG,XL,0,0,6,winter
615,97,2,2,1.177,1.29,1.29,0,PRL,S,RG,MD,0,0,6,winter
615,99,3,0,2.072,1.79,1.79,0,PRL,S,RG,LR,0,0,6,winter
615,103,2,3,1.182,1.29,1.29,0,PRL,S,UN,MD,0,0,6,winter
615,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,6,winter
615,106,1,0,1.985,1.99,1.99,0,SNG,B,RG,SM,0,0,6,winter
615,107,1,33,3.38,3.39,3.39,0,SNG,B,RG,MD,4,0,6,winter
615,108,0,0,4.078,0,0,0,SNG,B,RG,LR,0,0,6,winter
615,111,0,25,3.38,0,0,0,SNG,B,LT,MD,4,0,6,winter
615,112,1,0,4.078,3.99,3.99,0,SNG,B,LT,LR,4,0,6,winter
615,114,1,1,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,6,winter
615,115,0,1,2.875,0,0,0,SNG,S,RG,MD,0,0,6,winter
615,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,6,winter
615,118,2,4,2.74,2.99,2.99,0,SNG,S,LT,MD,0,1,6,winter
615,124,2,8,2.258,1.99,2.29,0.3,STP,B,RG,MD,0,0,6,winter
615,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,6,winter
615,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,6,winter
615,130,2,5,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,6,winter
615,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,6,winter
616,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,6,winter
616,17,0,2,2.041,0,0,0,ARM,S,RG,MD,0,0,6,winter
616,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,6,winter
616,20,2,1,6.178,4.99,6.29,1.3,BNC,S,RG,XL,0,0,6,winter
616,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,0,6,winter
616,25,3,2,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,6,winter
616,26,1,1,2.818,2.89,2.89,0,BNC,S,ST,MD,2,0,6,winter
616,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,0,6,winter
616,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,6,winter
616,30,3,0,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,6,winter
616,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,6,winter
616,32,1,0,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,6,winter
616,34,0,1,5.218,0,0,0,DWN,B,RG,XL,0,0,6,winter
616,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,6,winter
616,36,1,0,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,6,winter
616,37,3,0,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,6,winter
616,38,0,9,4.39,0,0,0,DWN,B,RG,LR,0,0,6,winter
616,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,4,6,winter
616,40,0,1,1.767,0,0,0,DWN,B,LT,SM,0,0,6,winter
616,41,0,0,3.19,0,0,0,DWN,B,LT,MD,4,0,6,winter
616,42,0,9,4.362,0,0,0,DWN,B,LT,LR,4,0,6,winter
616,44,4,6,2.743,2.69,2.69,0,DWN,F,RG,SM,4,0,6,winter
616,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,6,winter
616,46,0,4,2.743,0,0,0,DWN,F,LT,SM,4,0,6,winter
616,50,2,1,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,6,winter
616,51,0,2,2.848,0,0,0,DWN,S,RG,MD,4,0,6,winter
616,53,0,0,2.848,0,0,0,DWN,S,LT,MD,4,0,6,winter
616,61,1,0,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,6,winter
616,62,38,8,2.509,1.99,2.29,0.3,FNT,B,RG,MD,0,0,6,winter
616,63,1,0,3.457,3.49,3.49,0,FNT,B,RG,LR,0,0,6,winter
616,65,4,1,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,3,6,winter
616,66,0,1,1.09,0,0,0,GEN,B,RG,XL,0,0,6,winter
616,72,1,0,1.928,1.99,1.99,0,GEN,S,UN,LR,0,0,6,winter
616,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,6,winter
616,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,6,winter
616,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,6,winter
616,88,0,0,1.19,0,0,0,PRL,L,RG,XL,0,0,6,winter
616,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,6,winter
616,91,2,2,4.184,3.99,3.99,0,PRL,L,RG,XL,0,0,6,winter
616,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,6,winter
616,95,1,1,3.378,2.99,3.19,0.2,PRL,S,RG,XL,0,0,6,winter
616,97,7,2,1.177,1.29,1.29,0,PRL,S,RG,MD,0,0,6,winter
616,99,2,3,2.072,1.79,1.79,0,PRL,S,RG,LR,0,0,6,winter
616,103,3,2,1.182,1.29,1.29,0,PRL,S,UN,MD,0,0,6,winter
616,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,6,winter
616,106,0,1,1.985,0,0,0,SNG,B,RG,SM,0,0,6,winter
616,107,1,1,3.38,3.39,3.39,0,SNG,B,RG,MD,4,0,6,winter
616,108,1,0,4.078,3.99,3.99,0,SNG,B,RG,LR,0,0,6,winter
616,111,2,0,3.38,3.39,3.39,0,SNG,B,LT,MD,4,0,6,winter
616,112,1,1,4.078,3.99,3.99,0,SNG,B,LT,LR,4,0,6,winter
616,114,2,1,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,6,winter
616,115,0,0,2.875,0,0,0,SNG,S,RG,MD,0,0,6,winter
616,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,6,winter
616,118,1,2,2.74,2.99,2.99,0,SNG,S,LT,MD,0,1,6,winter
616,124,0,2,2.258,0,0,0,STP,B,RG,MD,0,0,6,winter
616,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,6,winter
616,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,6,winter
616,130,5,2,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,6,winter
616,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,6,winter
617,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,6,winter
617,17,1,0,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,6,winter
617,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,6,winter
617,20,0,2,6.178,0,0,0,BNC,S,RG,XL,0,0,6,winter
617,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,0,6,winter
617,25,0,3,1.69,0,0,0,BNC,S,ST,SM,0,0,6,winter
617,26,0,1,2.818,0,0,0,BNC,S,ST,MD,2,0,6,winter
617,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,0,6,winter
617,29,1,0,2.821,2.89,2.89,0,BNC,S,UN,MD,0,4,6,winter
617,30,0,3,0.99,0,0,0,CLF,S,RG,SM,0,0,6,winter
617,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,6,winter
617,32,1,1,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,6,winter
617,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,6,winter
617,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,6,winter
617,36,1,1,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,6,winter
617,37,0,3,3.19,0,0,0,DWN,B,RG,MD,4,0,6,winter
617,38,0,0,4.39,0,0,0,DWN,B,RG,LR,0,0,6,winter
617,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,6,winter
617,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,6,winter
617,41,0,0,3.19,0,0,0,DWN,B,LT,MD,4,0,6,winter
617,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,4,6,winter
617,44,0,4,2.743,0,0,0,DWN,F,RG,SM,4,0,6,winter
617,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,6,winter
617,46,1,0,2.743,2.69,2.69,0,DWN,F,LT,SM,0,0,6,winter
617,50,0,2,1.89,0,0,0,DWN,S,RG,SM,0,0,6,winter
617,51,0,0,2.848,0,0,0,DWN,S,RG,MD,0,0,6,winter
617,53,1,0,2.848,2.99,2.99,0,DWN,S,LT,MD,4,0,6,winter
617,61,0,1,1.378,0,0,0,FNT,B,RG,SM,0,0,6,winter
617,62,3,38,2.509,2.29,2.29,0,FNT,B,RG,MD,0,0,6,winter
617,63,0,1,3.457,0,0,0,FNT,B,RG,LR,0,0,6,winter
617,65,0,4,1.09,0,0,0,GEN,B,RG,XL,0,3,6,winter
617,66,1,0,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,6,winter
617,72,0,1,1.928,0,0,0,GEN,S,UN,LR,0,0,6,winter
617,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,6,winter
617,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,6,winter
617,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,6,winter
617,88,0,0,1.19,0,0,0,PRL,L,RG,XL,0,0,6,winter
617,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,6,winter
617,91,0,2,4.184,0,0,0,PRL,L,RG,XL,0,0,6,winter
617,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,6,winter
617,95,0,1,3.378,0,0,0,PRL,S,RG,XL,0,0,6,winter
617,97,0,7,1.177,0,0,0,PRL,S,RG,MD,0,0,6,winter
617,99,0,2,2.072,0,0,0,PRL,S,RG,LR,0,0,6,winter
617,103,0,3,1.182,0,0,0,PRL,S,UN,MD,0,0,6,winter
617,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,6,winter
617,106,1,0,1.985,1.99,1.99,0,SNG,B,RG,SM,0,0,6,winter
617,107,1,1,3.38,3.39,3.39,0,SNG,B,RG,MD,4,0,6,winter
617,108,0,1,4.078,0,0,0,SNG,B,RG,LR,0,0,6,winter
617,111,1,2,3.38,3.39,3.39,0,SNG,B,LT,MD,4,0,6,winter
617,112,0,1,4.078,0,0,0,SNG,B,LT,LR,4,0,6,winter
617,114,1,2,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,6,winter
617,115,1,0,2.875,2.99,2.99,0,SNG,S,RG,MD,0,0,6,winter
617,116,2,0,3.29,3.29,3.29,0,SNG,S,RG,LR,0,0,6,winter
617,118,1,1,2.74,2.99,2.99,0,SNG,S,LT,MD,0,0,6,winter
617,124,1,0,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,6,winter
617,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,6,winter
617,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,6,winter
617,130,1,5,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,6,winter
617,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,6,winter
618,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,7,winter
618,17,2,1,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,7,winter
618,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,7,winter
618,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,7,winter
618,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,0,7,winter
618,25,1,0,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,7,winter
618,26,0,0,2.818,0,0,0,BNC,S,ST,MD,2,0,7,winter
618,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,0,7,winter
618,29,0,1,2.821,0,0,0,BNC,S,UN,MD,0,4,7,winter
618,30,0,0,0.99,0,0,0,CLF,S,RG,SM,0,0,7,winter
618,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,7,winter
618,32,0,1,1.79,0,0,0,CLF,S,RG,MD,0,0,7,winter
618,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,7,winter
618,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,7,winter
618,36,1,1,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,7,winter
618,37,2,0,3.19,3.19,3.19,0,DWN,B,RG,MD,4,0,7,winter
618,38,0,0,4.39,0,0,0,DWN,B,RG,LR,0,0,7,winter
618,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,7,winter
618,40,1,0,1.767,1.79,1.79,0,DWN,B,LT,SM,0,0,7,winter
618,41,0,0,3.19,0,0,0,DWN,B,LT,MD,4,0,7,winter
618,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,4,7,winter
618,44,3,0,2.743,2.69,2.69,0,DWN,F,RG,SM,4,0,7,winter
618,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,7,winter
618,46,1,1,2.743,2.69,2.69,0,DWN,F,LT,SM,0,0,7,winter
618,50,0,0,1.89,0,0,0,DWN,S,RG,SM,0,0,7,winter
618,51,0,0,2.848,0,0,0,DWN,S,RG,MD,0,0,7,winter
618,53,0,1,2.848,0,0,0,DWN,S,LT,MD,0,0,7,winter
618,61,0,0,1.378,0,0,0,FNT,B,RG,SM,0,0,7,winter
618,62,3,3,2.509,2.29,2.29,0,FNT,B,RG,MD,0,0,7,winter
618,63,0,0,3.457,0,0,0,FNT,B,RG,LR,0,0,7,winter
618,65,1,0,1.09,1.09,1.09,0,GEN,B,RG,XL,0,3,7,winter
618,66,0,1,1.09,0,0,0,GEN,B,RG,XL,0,0,7,winter
618,72,0,0,1.928,0,0,0,GEN,S,UN,LR,0,0,7,winter
618,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,7,winter
618,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,7,winter
618,82,1,0,1.49,1.49,1.49,0,PRL,B,RG,MD,0,0,7,winter
618,88,0,0,1.19,0,0,0,PRL,L,RG,XL,0,0,7,winter
618,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,7,winter
618,91,3,0,4.184,2.99,3.99,1,PRL,L,RG,XL,0,0,7,winter
618,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,7,winter
618,95,0,0,3.378,0,0,0,PRL,S,RG,XL,0,0,7,winter
618,97,2,0,1.177,1.29,1.29,0,PRL,S,RG,MD,0,0,7,winter
618,99,2,0,2.072,1.79,1.79,0,PRL,S,RG,LR,0,0,7,winter
618,103,1,0,1.182,1.29,1.29,0,PRL,S,UN,MD,0,0,7,winter
618,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,7,winter
618,106,0,1,1.985,0,0,0,SNG,B,RG,SM,0,0,7,winter
618,107,0,1,3.38,0,0,0,SNG,B,RG,MD,4,0,7,winter
618,108,1,0,4.078,3.99,3.99,0,SNG,B,RG,LR,0,0,7,winter
618,111,3,1,3.38,3.39,3.39,0,SNG,B,LT,MD,4,0,7,winter
618,112,1,0,4.078,3.99,3.99,0,SNG,B,LT,LR,4,0,7,winter
618,114,1,1,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,7,winter
618,115,3,1,2.875,2.29,2.99,0.7,SNG,S,RG,MD,0,0,7,winter
618,116,0,2,3.29,0,0,0,SNG,S,RG,LR,0,0,7,winter
618,118,6,1,2.74,2.29,2.99,0.7,SNG,S,LT,MD,0,0,7,winter
618,124,2,1,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,7,winter
618,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,7,winter
618,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,7,winter
618,130,1,1,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,7,winter
618,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,7,winter
619,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,7,winter
619,17,2,2,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,7,winter
619,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,7,winter
619,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,7,winter
619,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,0,7,winter
619,25,2,1,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,7,winter
619,26,0,0,2.818,0,0,0,BNC,S,ST,MD,2,0,7,winter
619,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,0,7,winter
619,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,7,winter
619,30,4,0,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,7,winter
619,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,7,winter
619,32,3,0,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,7,winter
619,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,7,winter
619,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,7,winter
619,36,0,1,1.79,0,0,0,DWN,B,RG,SM,0,0,7,winter
619,37,3,2,3.19,3.19,3.19,0,DWN,B,RG,MD,4,0,7,winter
619,38,0,0,4.39,0,0,0,DWN,B,RG,LR,0,0,7,winter
619,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,7,winter
619,40,0,1,1.767,0,0,0,DWN,B,LT,SM,0,0,7,winter
619,41,3,0,3.19,3.19,3.19,0,DWN,B,LT,MD,4,0,7,winter
619,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,4,7,winter
619,44,3,3,2.743,2.69,2.69,0,DWN,F,RG,SM,4,0,7,winter
619,45,0,0,4.905,0,0,0,DWN,F,RG,MD,4,0,7,winter
619,46,1,1,2.743,2.69,2.69,0,DWN,F,LT,SM,0,0,7,winter
619,50,1,0,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,7,winter
619,51,1,0,2.848,2.99,2.99,0,DWN,S,RG,MD,0,0,7,winter
619,53,0,0,2.848,0,0,0,DWN,S,LT,MD,0,0,7,winter
619,61,1,0,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,7,winter
619,62,2,3,2.509,2.39,2.39,0,FNT,B,RG,MD,0,0,7,winter
619,63,0,0,3.457,0,0,0,FNT,B,RG,LR,0,0,7,winter
619,65,1,1,1.09,1.09,1.09,0,GEN,B,RG,XL,0,3,7,winter
619,66,1,0,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,7,winter
619,72,3,0,1.928,1.69,1.99,0.3,GEN,S,UN,LR,0,0,7,winter
619,78,1,0,3.169,2.99,2.99,0,PRL,B,RG,XL,0,0,7,winter
619,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,7,winter
619,82,1,1,1.49,1.49,1.49,0,PRL,B,RG,MD,0,0,7,winter
619,88,1,0,1.19,1.19,1.19,0,PRL,L,RG,XL,0,0,7,winter
619,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,7,winter
619,91,1,3,4.184,2.99,3.99,1,PRL,L,RG,XL,0,0,7,winter
619,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,7,winter
619,95,0,0,3.378,0,0,0,PRL,S,RG,XL,0,0,7,winter
619,97,0,2,1.177,0,0,0,PRL,S,RG,MD,0,0,7,winter
619,99,0,2,2.072,0,0,0,PRL,S,RG,LR,0,0,7,winter
619,103,3,1,1.182,1.29,1.29,0,PRL,S,UN,MD,4,0,7,winter
619,104,0,0,3.99,0,0,0,SNG,B,RG,XL,7,0,7,winter
619,106,0,0,1.985,0,0,0,SNG,B,RG,SM,0,0,7,winter
619,107,13,0,3.38,2.39,3.39,1,SNG,B,RG,MD,4,0,7,winter
619,108,1,1,4.078,3.99,3.99,0,SNG,B,RG,LR,0,0,7,winter
619,111,18,3,3.38,2.39,3.39,1,SNG,B,LT,MD,4,0,7,winter
619,112,0,1,4.078,0,0,0,SNG,B,LT,LR,0,4,7,winter
619,114,1,1,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,7,winter
619,115,0,3,2.875,0,0,0,SNG,S,RG,MD,0,0,7,winter
619,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,7,winter
619,118,0,6,2.74,0,0,0,SNG,S,LT,MD,0,2,7,winter
619,124,4,2,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,7,winter
619,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,7,winter
619,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,7,winter
619,130,5,1,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,7,winter
619,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,7,winter
620,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,7,winter
620,17,0,2,2.041,0,0,0,ARM,S,RG,MD,0,0,7,winter
620,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,7,winter
620,20,0,0,6.178,0,0,0,BNC,S,RG,XL,7,0,7,winter
620,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,0,7,winter
620,25,1,2,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,7,winter
620,26,0,0,2.818,0,0,0,BNC,S,ST,MD,0,4,7,winter
620,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,0,7,winter
620,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,7,winter
620,30,0,4,0.99,0,0,0,CLF,S,RG,SM,0,0,7,winter
620,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,7,winter
620,32,0,3,1.79,0,0,0,CLF,S,RG,MD,0,0,7,winter
620,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,7,winter
620,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,7,winter
620,36,0,0,1.79,0,0,0,DWN,B,RG,SM,0,0,7,winter
620,37,14,3,3.19,2.69,3.19,0.5,DWN,B,RG,MD,4,0,7,winter
620,38,1,0,4.39,4.39,4.39,0,DWN,B,RG,LR,0,0,7,winter
620,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,7,winter
620,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,7,winter
620,41,11,3,3.19,2.69,3.19,0.5,DWN,B,LT,MD,4,0,7,winter
620,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,4,7,winter
620,44,8,3,2.743,2.49,2.69,0.2,DWN,F,RG,SM,4,0,7,winter
620,45,0,0,4.905,0,0,0,DWN,F,RG,MD,7,0,7,winter
620,46,4,1,2.743,2.49,2.69,0.2,DWN,F,LT,SM,0,0,7,winter
620,50,1,1,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,7,winter
620,51,1,1,2.848,2.49,2.99,0.5,DWN,S,RG,MD,0,0,7,winter
620,53,4,0,2.848,2.49,2.99,0.5,DWN,S,LT,MD,0,0,7,winter
620,61,1,1,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,7,winter
620,62,1,2,2.509,2.39,2.39,0,FNT,B,RG,MD,0,0,7,winter
620,63,1,0,3.457,3.49,3.49,0,FNT,B,RG,LR,0,0,7,winter
620,65,0,1,1.09,0,0,0,GEN,B,RG,XL,0,3,7,winter
